url,since,before,author_date,author_name,commit,file,insertions,deletions
https://github.com/pypa/pip.git,2025-06-02,2025-06-09,2025-06-07T20:42:17,Damian Shaw,6c48b9a,.pre-commit-config.yaml,2,2
https://github.com/pypa/pip.git,2025-06-02,2025-06-09,2025-06-07T02:03:15,Damian Shaw,1574d88,.pre-commit-config.yaml,1,1
https://github.com/pypa/pip.git,2025-06-02,2025-06-09,2025-06-07T02:03:15,Damian Shaw,1574d88,src/pip/_internal/network/auth.py,1,1
https://github.com/pypa/pip.git,2025-06-02,2025-06-09,2025-06-07T02:03:15,Damian Shaw,1574d88,tests/lib/venv.py,1,1
https://github.com/pypa/pip.git,2025-06-02,2025-06-09,2025-06-02T18:15:33,pre-commit-ci[bot],1514182,.pre-commit-config.yaml,2,2
https://github.com/pypa/pip.git,2025-06-02,2025-06-09,2025-06-02T17:02:08,dependabot[bot],5e6bc03,build-project/build-requirements.txt,3,3
https://github.com/pypa/pip.git,2025-05-26,2025-06-02,2025-05-26T20:04:00,dependabot[bot],f929bad,build-project/build-requirements.txt,3,3
https://github.com/pypa/pip.git,2025-05-26,2025-06-02,2025-05-26T17:06:52,Damian Shaw,2e4cf33,src/pip/_internal/network/session.py,1,1
https://github.com/pypa/pip.git,2025-05-19,2025-05-26,2025-05-21T01:34:27,Richard Si,30807c4,news/13343.bugfix.rst,1,0
https://github.com/pypa/pip.git,2025-05-19,2025-05-26,2025-05-21T01:34:27,Richard Si,30807c4,src/pip/_internal/network/session.py,8,0
https://github.com/pypa/pip.git,2025-05-19,2025-05-26,2025-05-19T16:57:16,dependabot[bot],57b8b58,build-project/build-requirements.txt,3,3
https://github.com/pypa/pip.git,2025-05-12,2025-05-19,2025-05-15T12:42:22,qraqras,8f8e159,news/13367.feature.rst,1,1
https://github.com/pypa/pip.git,2025-05-12,2025-05-19,2025-05-15T07:08:30,pre-commit-ci[bot],09f4ece,src/pip/_internal/index/package_finder.py,9,5
https://github.com/pypa/pip.git,2025-05-12,2025-05-19,2025-05-15T06:29:44,qraqras,64dd93f,src/pip/_internal/index/package_finder.py,6,12
https://github.com/pypa/pip.git,2025-05-12,2025-05-19,2025-05-14T23:46:14,qraqras,8b6c950,src/pip/_internal/index/package_finder.py,13,12
https://github.com/pypa/pip.git,2025-05-12,2025-05-19,2025-05-14T14:23:06,qraqras,de0d97e,src/pip/_internal/index/package_finder.py,14,11
https://github.com/pypa/pip.git,2025-05-12,2025-05-19,2025-05-14T14:23:06,qraqras,de0d97e,src/pip/_vendor/packaging/specifiers.py,3,3
https://github.com/pypa/pip.git,2025-05-12,2025-05-19,2025-05-14T14:23:06,qraqras,de0d97e,tests/unit/test_index.py,2,2
https://github.com/pypa/pip.git,2025-05-12,2025-05-19,2025-05-14T12:01:51,qraqras,5da370e,news/13367.feature.rst,1,0
https://github.com/pypa/pip.git,2025-05-12,2025-05-19,2025-05-14T12:01:51,qraqras,5da370e,src/pip/_internal/index/package_finder.py,12,2
https://github.com/pypa/pip.git,2025-05-12,2025-05-19,2025-05-14T12:01:51,qraqras,5da370e,src/pip/_vendor/packaging/specifiers.py,3,3
https://github.com/pypa/pip.git,2025-05-12,2025-05-19,2025-05-14T12:01:51,qraqras,5da370e,tests/unit/test_index.py,2,2
https://github.com/pypa/pip.git,2024-12-30,2025-01-06,2025-01-03T14:32:44,Matthew Hughes,55da574,news/0741cad6-3007-47f8-9c53-984e9116c7ff.bugfix.rst,1,0
https://github.com/pypa/pip.git,2024-12-30,2025-01-06,2025-01-03T14:32:44,Matthew Hughes,55da574,src/pip/_internal/cli/autocompletion.py,6,0
https://github.com/pypa/pip.git,2024-12-30,2025-01-06,2025-01-03T14:32:44,Matthew Hughes,55da574,src/pip/_internal/cli/base_command.py,7,0
https://github.com/pypa/pip.git,2024-12-30,2025-01-06,2025-01-03T14:32:44,Matthew Hughes,55da574,src/pip/_internal/commands/cache.py,14,11
https://github.com/pypa/pip.git,2024-12-30,2025-01-06,2025-01-03T14:32:44,Matthew Hughes,55da574,src/pip/_internal/commands/configuration.py,9,6
https://github.com/pypa/pip.git,2024-12-30,2025-01-06,2025-01-03T14:32:44,Matthew Hughes,55da574,src/pip/_internal/commands/index.py,9,6
https://github.com/pypa/pip.git,2024-12-30,2025-01-06,2025-01-03T14:32:44,Matthew Hughes,55da574,tests/functional/test_completion.py,33,0
https://github.com/pypa/pip.git,2025-05-12,2025-05-19,2025-05-12T17:08:42,dependabot[bot],3838b16,build-project/build-requirements.txt,3,3
https://github.com/pypa/pip.git,2025-05-12,2025-05-19,2025-05-12T16:49:39,dependabot[bot],188b1cc,.github/workflows/release.yml,1,1
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-10T20:02:45,dependabot[bot],3c5a189,build-project/build-requirements.txt,3,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T23:08:21,"Rodney, Tiara",323fb8c,news/13329.feature.rst,1,0
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-07T22:44:46,"Rodney, Tiara",7b2e40e,tests/unit/test_vcs.py,29,0
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T21:32:27,"Rodney, Tiara",ee82ddc,src/pip/_internal/vcs/git.py,1,1
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T21:32:27,"Rodney, Tiara",ee82ddc,src/pip/_internal/vcs/versioncontrol.py,1,1
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T21:27:10,"Rodney, Tiara",bcde671,src/pip/_internal/vcs/bazaar.py,7,1
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T21:27:10,"Rodney, Tiara",bcde671,src/pip/_internal/vcs/git.py,14,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T21:27:10,"Rodney, Tiara",bcde671,src/pip/_internal/vcs/mercurial.py,13,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T21:27:10,"Rodney, Tiara",bcde671,src/pip/_internal/vcs/subversion.py,7,1
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T21:27:10,"Rodney, Tiara",bcde671,src/pip/_internal/vcs/versioncontrol.py,7,1
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-07T22:35:53,"Rodney, Tiara",ff1fa9a,tests/unit/test_vcs.py,28,0
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-07T22:30:36,"Rodney, Tiara",c185a8e,tests/unit/test_vcs.py,98,0
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-07T22:23:11,"Rodney, Tiara",b8c8e4a,tests/unit/test_vcs.py,19,0
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T22:41:45,"Rodney, Tiara",24c9962,src/pip/_internal/vcs/git.py,1,1
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T22:41:45,"Rodney, Tiara",24c9962,src/pip/_internal/vcs/versioncontrol.py,1,1
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T21:24:45,"Rodney, Tiara",2570161,src/pip/_internal/vcs/bazaar.py,14,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T21:24:45,"Rodney, Tiara",2570161,src/pip/_internal/vcs/git.py,20,4
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T21:24:45,"Rodney, Tiara",2570161,src/pip/_internal/vcs/mercurial.py,14,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T21:24:45,"Rodney, Tiara",2570161,src/pip/_internal/vcs/subversion.py,7,1
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T21:24:45,"Rodney, Tiara",2570161,src/pip/_internal/vcs/versioncontrol.py,7,1
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-07T22:02:32,"Rodney, Tiara",8e7b496,tests/unit/test_vcs.py,72,0
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-07T21:53:59,"Rodney, Tiara",452f05e,tests/unit/test_vcs.py,13,0
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-07T21:50:30,"Rodney, Tiara",26cc5c8,tests/unit/test_vcs.py,76,0
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-07T20:35:35,"Rodney, Tiara",77a8cd5,tests/unit/test_vcs.py,13,0
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-07T20:30:37,"Rodney, Tiara",630b21c,tests/unit/test_vcs.py,38,0
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-07T20:10:07,"Rodney, Tiara",9793ce9,tests/unit/test_vcs.py,18,0
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T21:13:47,"Rodney, Tiara",505ee10,src/pip/_internal/vcs/git.py,1,1
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-04-29T20:58:52,"Rodney, Tiara",8375116,src/pip/_internal/vcs/git.py,7,2
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-06T23:42:27,Michał Górny,e6db004,news/13378.bugfix.rst,2,0
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-06T23:42:27,Michał Górny,e6db004,tests/functional/test_config_settings.py,3,0
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-06T23:42:27,Michał Górny,e6db004,tests/functional/test_install.py,2,0
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-06T23:42:27,Michał Górny,e6db004,tests/functional/test_install_config.py,1,0
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-06T23:42:27,Michał Górny,e6db004,tests/functional/test_lock.py,4,0
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-06T00:20:12,Richard Si,fb2221c,src/pip/_internal/network/download.py,3,2
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-06T00:20:12,Richard Si,fb2221c,tests/unit/test_network_download.py,19,8
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-06T00:09:41,Richard Si,938ec08,src/pip/_internal/network/download.py,4,3
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-05T21:32:27,Richard Si,5159950,src/pip/_internal/network/download.py,12,8
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-05T21:32:27,Richard Si,5159950,tests/unit/test_network_download.py,3,3
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-05T20:36:45,Richard Si,27d3622,src/pip/_internal/network/download.py,31,55
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-05T20:36:45,Richard Si,27d3622,tests/unit/test_network_download.py,10,31
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-05T20:30:22,Richard Si,382e256,src/pip/_internal/exceptions.py,10,8
https://github.com/pypa/pip.git,2025-05-05,2025-05-12,2025-05-05T20:30:22,Richard Si,382e256,src/pip/_internal/network/download.py,62,73
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-04T23:49:00,Richard Si,c5e89fe,src/pip/_internal/network/download.py,8,18
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-04T23:49:00,Richard Si,c5e89fe,src/pip/_internal/operations/prepare.py,2,6
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,docs/pip_sphinxext.py,6,7
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,pyproject.toml,1,1
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/__init__.py,2,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/__init__.py,2,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/build_env.py,13,11
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/cache.py,9,7
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/cli/autocompletion.py,5,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/cli/base_command.py,3,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/cli/cmdoptions.py,3,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/cli/index_command.py,11,9
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/cli/main.py,3,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/cli/main_parser.py,3,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/cli/parser.py,5,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/cli/progress_bars.py,8,6
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/cli/req_command.py,10,8
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/cli/spinners.py,4,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/commands/__init__.py,4,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/commands/configuration.py,4,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/commands/debug.py,5,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/commands/index.py,5,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/commands/install.py,14,13
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/commands/list.py,19,17
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/commands/search.py,9,7
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/commands/show.py,6,4
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/configuration.py,5,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/distributions/base.py,5,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/distributions/installed.py,2,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/distributions/sdist.py,7,5
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/distributions/wheel.py,5,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/exceptions.py,32,30
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/index/collector.py,20,20
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/index/package_finder.py,30,28
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/index/sources.py,11,9
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/locations/__init__.py,9,7
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/locations/_distutils.py,10,9
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/locations/_sysconfig.py,5,4
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/locations/base.py,3,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/main.py,2,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/metadata/__init__.py,5,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/metadata/_json.py,4,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/metadata/base.py,18,17
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/metadata/importlib/_compat.py,6,4
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/metadata/importlib/_dists.py,10,10
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/metadata/importlib/_envs.py,5,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/metadata/pkg_resources.py,9,8
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/models/direct_url.py,18,16
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/models/format_control.py,3,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/models/link.py,20,20
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/models/pylock.py,18,16
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/models/selection_prefs.py,3,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/models/target_python.py,8,7
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/models/wheel.py,3,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/network/auth.py,16,18
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/network/cache.py,6,4
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/network/download.py,13,11
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/network/lazy_wheel.py,5,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/network/session.py,18,16
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/operations/build/build_tracker.py,8,7
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/operations/build/wheel.py,3,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/operations/build/wheel_editable.py,3,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/operations/build/wheel_legacy.py,4,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/operations/check.py,3,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/operations/freeze.py,6,4
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/operations/install/editable_legacy.py,4,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/operations/install/wheel.py,13,12
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/operations/prepare.py,15,15
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/pyproject.py,5,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/req/__init__.py,5,4
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/req/constructors.py,30,29
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/req/req_file.py,21,20
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/req/req_install.py,33,31
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/req/req_uninstall.py,5,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/resolution/legacy/resolver.py,11,11
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/resolution/resolvelib/base.py,11,9
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/resolution/resolvelib/candidates.py,27,25
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/resolution/resolvelib/factory.py,20,21
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/resolution/resolvelib/found_candidates.py,4,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/resolution/resolvelib/provider.py,10,10
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/resolution/resolvelib/reporter.py,4,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/resolution/resolvelib/requirements.py,8,6
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/resolution/resolvelib/resolver.py,12,10
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/self_outdated_check.py,7,5
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/compatibility_tags.py,9,8
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/deprecation.py,10,8
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/direct_url_helpers.py,2,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/egg_link.py,4,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/entrypoints.py,3,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/filesystem.py,5,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/glibc.py,5,4
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/hashes.py,7,5
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/logging.py,6,4
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/misc.py,23,24
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/packaging.py,3,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/setuptools_build.py,6,5
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/subprocess.py,17,15
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/temp_dir.py,7,7
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/unpacking.py,3,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/utils/virtualenv.py,3,2
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/vcs/bazaar.py,4,3
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/vcs/git.py,10,8
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/vcs/mercurial.py,5,4
https://github.com/pypa/pip.git,2025-04-28,2025-05-05,2025-05-01T20:21:04,Pradyun Gedam,65fe65b,src/pip/_internal/vcs/subversion.py,9,10
